ProductUniqeName,FirstName,LastName,MiddleName,BirthDate,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
BK-R50R-48329,Cindy,Prasad,C,1940-04-27,SO50331,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-01 00:00:00.000,2007-05-13 00:00:00.000,2007-05-08 00:00:00.000
BK-M68S-46356,Jasmine,Simmons,D,1958-03-28,SO50335,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-01 00:00:00.000,2007-05-13 00:00:00.000,2007-05-08 00:00:00.000
BK-R89B-52377,Rafael,Lal,W,1972-06-03,SO50338,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-02 00:00:00.000,2007-05-14 00:00:00.000,2007-05-09 00:00:00.000
BK-R89B-58379,Miguel,Hayes,K,1951-02-03,SO50339,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-02 00:00:00.000,2007-05-14 00:00:00.000,2007-05-09 00:00:00.000
BK-M68S-42354,Henry,Gonzalez,W,1972-10-19,SO50345,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-02 00:00:00.000,2007-05-14 00:00:00.000,2007-05-09 00:00:00.000
BK-R50B-62337,Paige,James,S,1976-09-09,SO50351,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-03 00:00:00.000,2007-05-15 00:00:00.000,2007-05-10 00:00:00.000
BK-R50B-60335,Suzanne,Ma,A,1970-11-10,SO50352,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-03 00:00:00.000,2007-05-15 00:00:00.000,2007-05-10 00:00:00.000
BK-R64Y-42385,Janelle,Arthur,J,1965-07-17,SO50353,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-03 00:00:00.000,2007-05-15 00:00:00.000,2007-05-10 00:00:00.000
BK-M68S-38352,Matthew,Martin,F,1956-04-24,SO50355,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-03 00:00:00.000,2007-05-15 00:00:00.000,2007-05-10 00:00:00.000
BK-M68S-38352,Gabrielle,Evans,J,1958-06-18,SO50357,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-03 00:00:00.000,2007-05-15 00:00:00.000,2007-05-10 00:00:00.000
BK-R89R-52,Richard,Anderson,G,1971-07-18,SO50365,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,NULL,NULL,2007-05-04 00:00:00.000,2007-05-16 00:00:00.000,2007-05-11 00:00:00.000
BK-M68S-38352,Arturo,Xie,J,1959-08-05,SO50369,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-04 00:00:00.000,2007-05-16 00:00:00.000,2007-05-11 00:00:00.000
BK-R89B-44373,Stephanie,Young,N,1950-05-26,SO50371,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-05 00:00:00.000,2007-05-17 00:00:00.000,2007-05-12 00:00:00.000
BK-R64Y-40383,Erick,Prasad,E,1957-07-23,SO50374,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-05 00:00:00.000,2007-05-17 00:00:00.000,2007-05-12 00:00:00.000
BK-R64Y-42385,Matthew,Smith,J,1970-06-23,SO50376,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-05 00:00:00.000,2007-05-17 00:00:00.000,2007-05-12 00:00:00.000
BK-M68B-38358,Carmen,Suri,E,1947-07-22,SO50379,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-05 00:00:00.000,2007-05-17 00:00:00.000,2007-05-12 00:00:00.000
BK-M68S-46356,Yolanda,Goel,M,1973-10-06,SO50381,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-05 00:00:00.000,2007-05-17 00:00:00.000,2007-05-12 00:00:00.000
BK-M68B-42360,Jorge,Guo,L,1958-12-01,SO50382,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-05 00:00:00.000,2007-05-17 00:00:00.000,2007-05-12 00:00:00.000
BK-M68B-46362,Cameron,Butler,W,1959-09-19,SO50389,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-06 00:00:00.000,2007-05-18 00:00:00.000,2007-05-13 00:00:00.000
BK-R50R-48329,Louis,Nara,J,1961-08-04,SO50392,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-06 00:00:00.000,2007-05-18 00:00:00.000,2007-05-13 00:00:00.000
BK-R50B-60335,Roberto,Dominguez,A,1979-04-05,SO50393,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-06 00:00:00.000,2007-05-18 00:00:00.000,2007-05-13 00:00:00.000
BK-R64Y-40383,Lauren,Murphy,C,1965-10-25,SO50395,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-06 00:00:00.000,2007-05-18 00:00:00.000,2007-05-13 00:00:00.000
BK-M68B-46362,Alisha,Shen,J,1973-04-21,SO50396,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-06 00:00:00.000,2007-05-18 00:00:00.000,2007-05-13 00:00:00.000
BK-M68B-42360,Mario,Johnsen,W,1957-03-08,SO50397,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-06 00:00:00.000,2007-05-18 00:00:00.000,2007-05-13 00:00:00.000
BK-M68B-42360,Jenna,Hernandez,E,1958-04-21,SO50398,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-06 00:00:00.000,2007-05-18 00:00:00.000,2007-05-13 00:00:00.000
BK-M68B-38358,Hunter,Patterson,B,1962-03-23,SO50404,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-07 00:00:00.000,2007-05-19 00:00:00.000,2007-05-14 00:00:00.000
BK-R64Y-44387,Darrell,Deng,A,1967-11-12,SO50405,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-07 00:00:00.000,2007-05-19 00:00:00.000,2007-05-14 00:00:00.000
BK-M68B-42360,Carolyn,Perez,B,1972-09-19,SO50406,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-07 00:00:00.000,2007-05-19 00:00:00.000,2007-05-14 00:00:00.000
BK-M68B-46362,Leonard,Becker,C,1978-09-21,SO50416,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-08 00:00:00.000,2007-05-20 00:00:00.000,2007-05-15 00:00:00.000
BK-M68B-38358,Tabitha,Romero,M,1943-10-03,SO50417,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-08 00:00:00.000,2007-05-20 00:00:00.000,2007-05-15 00:00:00.000
BK-R50R-52331,Michele,Malhotra,A,1962-06-24,SO50418,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-08 00:00:00.000,2007-05-20 00:00:00.000,2007-05-15 00:00:00.000
BK-M68B-38358,Devin,Kelly,A,1960-09-01,SO50421,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-08 00:00:00.000,2007-05-20 00:00:00.000,2007-05-15 00:00:00.000
BK-R89B-52377,Craig,Ruiz,C,1950-05-09,SO50424,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-09 00:00:00.000,2007-05-21 00:00:00.000,2007-05-16 00:00:00.000
BK-R50B-60335,Ashlee,Xie,S,1970-01-27,SO50427,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-09 00:00:00.000,2007-05-21 00:00:00.000,2007-05-16 00:00:00.000
BK-R64Y-44387,Kellie,Gomez,J,1965-08-11,SO50429,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-09 00:00:00.000,2007-05-21 00:00:00.000,2007-05-16 00:00:00.000
BK-R89B-48375,Martin,Madan,M,1971-02-18,SO50434,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-10 00:00:00.000,2007-05-22 00:00:00.000,2007-05-17 00:00:00.000
BK-M68S-38352,Ian,Price,J,1980-01-08,SO50442,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-11 00:00:00.000,2007-05-23 00:00:00.000,2007-05-18 00:00:00.000
BK-R64Y-48389,Adam,Washington,G,1965-11-17,SO50444,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-11 00:00:00.000,2007-05-23 00:00:00.000,2007-05-18 00:00:00.000
BK-M68B-46362,Alexis,Smith,L,1954-05-06,SO50447,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-11 00:00:00.000,2007-05-23 00:00:00.000,2007-05-18 00:00:00.000
BK-M68B-38358,Barry,Patel,J,1972-08-01,SO50448,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-11 00:00:00.000,2007-05-23 00:00:00.000,2007-05-18 00:00:00.000
BK-R64Y-38381,Maurice,Sharma,L,1955-09-10,SO50453,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-12 00:00:00.000,2007-05-24 00:00:00.000,2007-05-19 00:00:00.000
BK-M68B-38358,Michele,Andersen,C,1972-11-22,SO50457,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-12 00:00:00.000,2007-05-24 00:00:00.000,2007-05-19 00:00:00.000
BK-M68S-46356,Jay,Browning,M,1947-02-01,SO50477,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-14 00:00:00.000,2007-05-26 00:00:00.000,2007-05-21 00:00:00.000
BK-R50B-44339,Cody,Rogers,F,1975-09-19,SO50478,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-14 00:00:00.000,2007-05-26 00:00:00.000,2007-05-21 00:00:00.000
BK-R64Y-42385,Erick,Sara,M,1968-08-06,SO50479,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-14 00:00:00.000,2007-05-26 00:00:00.000,2007-05-21 00:00:00.000
BK-M68S-42354,Brooke,Watson,J,1956-05-08,SO50481,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-14 00:00:00.000,2007-05-26 00:00:00.000,2007-05-21 00:00:00.000
BK-M68S-38352,Cindy,Edwards,E,1975-02-02,SO50483,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-14 00:00:00.000,2007-05-26 00:00:00.000,2007-05-21 00:00:00.000
BK-R89B-48375,Jacob,Walker,N,1952-09-26,SO50484,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-15 00:00:00.000,2007-05-27 00:00:00.000,2007-05-22 00:00:00.000
BK-R64Y-38381,Marshall,Liang,J,1968-02-15,SO50486,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-15 00:00:00.000,2007-05-27 00:00:00.000,2007-05-22 00:00:00.000
BK-M68B-46362,Megan,Smith,J,1935-11-20,SO50489,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-15 00:00:00.000,2007-05-27 00:00:00.000,2007-05-22 00:00:00.000
BK-M68S-46356,Benjamin,Miller,G,1958-10-13,SO50491,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-15 00:00:00.000,2007-05-27 00:00:00.000,2007-05-22 00:00:00.000
BK-R89B-58379,Ethan,Jenkins,F,1950-09-12,SO50494,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-16 00:00:00.000,2007-05-28 00:00:00.000,2007-05-23 00:00:00.000
BK-R64Y-38381,Geoffrey,Subram,L,1967-08-28,SO50496,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-16 00:00:00.000,2007-05-28 00:00:00.000,2007-05-23 00:00:00.000
BK-M68S-38352,Grant,Andersen,A,1978-04-09,SO50499,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-16 00:00:00.000,2007-05-28 00:00:00.000,2007-05-23 00:00:00.000
BK-R89B-48375,Luis,Mitchell,P,1949-04-11,SO50502,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-17 00:00:00.000,2007-05-29 00:00:00.000,2007-05-24 00:00:00.000
BK-M68S-46356,Nicole,Miller,A,1970-10-17,SO50504,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-17 00:00:00.000,2007-05-29 00:00:00.000,2007-05-24 00:00:00.000
BK-R89R-52,Julia,Young,J,1947-11-04,SO50509,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,NULL,NULL,2007-05-18 00:00:00.000,2007-05-30 00:00:00.000,2007-05-25 00:00:00.000
BK-R50B-48341,Rafael,Luo,A,1962-06-05,SO50514,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-19 00:00:00.000,2007-05-31 00:00:00.000,2007-05-26 00:00:00.000
BK-M68B-42360,Morgan,Richardson,S,1958-08-22,SO50516,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-19 00:00:00.000,2007-05-31 00:00:00.000,2007-05-26 00:00:00.000
BK-R89B-44373,Adam,Allen,C,1964-10-04,SO50518,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-20 00:00:00.000,2007-06-01 00:00:00.000,2007-05-27 00:00:00.000
BK-R64Y-48389,Morgan,Reed,E,1955-04-15,SO50522,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-05-20 00:00:00.000,2007-06-01 00:00:00.000,2007-05-27 00:00:00.000
BK-M68B-42360,Megan,Anderson,A,1968-11-19,SO50523,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-20 00:00:00.000,2007-06-01 00:00:00.000,2007-05-27 00:00:00.000
BK-R89R-58371,Heather,Zhou,M,1971-12-18,SO50532,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-21 00:00:00.000,2007-06-02 00:00:00.000,2007-05-28 00:00:00.000
BK-M68S-46356,Katherine,Coleman,R,1973-02-19,SO50534,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-21 00:00:00.000,2007-06-02 00:00:00.000,2007-05-28 00:00:00.000
BK-M68B-46362,Paula,Jimenez,L,1960-09-20,SO50544,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-22 00:00:00.000,2007-06-03 00:00:00.000,2007-05-29 00:00:00.000
BK-R89B-44373,Dawn,Shen,L,1959-03-12,SO50551,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-23 00:00:00.000,2007-06-04 00:00:00.000,2007-05-30 00:00:00.000
BK-R89B-48375,Stephanie,Ward,A,1950-01-20,SO50552,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-23 00:00:00.000,2007-06-04 00:00:00.000,2007-05-30 00:00:00.000
BK-M68B-42360,Eric,Long,S,1968-03-07,SO50557,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-23 00:00:00.000,2007-06-04 00:00:00.000,2007-05-30 00:00:00.000
BK-M68B-42360,Julia,Ward,M,1959-11-26,SO50558,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-23 00:00:00.000,2007-06-04 00:00:00.000,2007-05-30 00:00:00.000
BK-R89B-44373,Whitney,Malhotra,D,1973-05-12,SO50562,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-24 00:00:00.000,2007-06-05 00:00:00.000,2007-05-31 00:00:00.000
BK-R50R-48329,Ashley,Simmons,R,1961-06-16,SO50572,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-24 00:00:00.000,2007-06-05 00:00:00.000,2007-05-31 00:00:00.000
BK-M68B-42360,Brent,Gao,E,1956-09-22,SO50574,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-24 00:00:00.000,2007-06-05 00:00:00.000,2007-05-31 00:00:00.000
BK-R89B-58379,Andrea,Reed,D,1974-12-10,SO50578,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-25 00:00:00.000,2007-06-06 00:00:00.000,2007-06-01 00:00:00.000
BK-M68B-38358,Benjamin,Alexander,A,1976-02-24,SO50584,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-25 00:00:00.000,2007-06-06 00:00:00.000,2007-06-01 00:00:00.000
BK-M68B-42360,Edwin,Rai,M,1958-04-21,SO50591,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-26 00:00:00.000,2007-06-07 00:00:00.000,2007-06-02 00:00:00.000
BK-M68S-38352,Tammy,Lopez,V,1956-10-10,SO50593,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-26 00:00:00.000,2007-06-07 00:00:00.000,2007-06-02 00:00:00.000
BK-R89R-58371,Jermaine,Rana,S,1976-03-19,SO50595,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-27 00:00:00.000,2007-06-08 00:00:00.000,2007-06-03 00:00:00.000
BK-M68B-42360,Toni,Gonzalez,E,1975-07-08,SO50603,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-27 00:00:00.000,2007-06-08 00:00:00.000,2007-06-03 00:00:00.000
BK-R50R-58321,Victor,Martin,L,1976-03-10,SO50609,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-28 00:00:00.000,2007-06-09 00:00:00.000,2007-06-04 00:00:00.000
BK-R50B-44339,Franklin,Tang,N,1958-06-09,SO50610,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-28 00:00:00.000,2007-06-09 00:00:00.000,2007-06-04 00:00:00.000
BK-M68B-42360,Alyssa,Bailey,C,1957-04-05,SO50613,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-28 00:00:00.000,2007-06-09 00:00:00.000,2007-06-04 00:00:00.000
BK-R89R-44,Martha,Hee,J,1953-01-25,SO50628,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,NULL,NULL,2007-05-30 00:00:00.000,2007-06-11 00:00:00.000,2007-06-06 00:00:00.000
BK-R50B-58333,Dana,Torres,A,1956-04-28,SO50632,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-05-30 00:00:00.000,2007-06-11 00:00:00.000,2007-06-06 00:00:00.000
BK-M68B-46362,Pedro,Blanco,C,1972-11-16,SO50634,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-30 00:00:00.000,2007-06-11 00:00:00.000,2007-06-06 00:00:00.000
BK-M68S-46356,Alejandro,Xu,R,1956-07-15,SO50635,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-05-30 00:00:00.000,2007-06-11 00:00:00.000,2007-06-06 00:00:00.000
BK-R89B-44373,Ian,Henderson,E,1962-10-08,SO50642,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-31 00:00:00.000,2007-06-12 00:00:00.000,2007-06-07 00:00:00.000
BK-R89R-58371,Jordan,Evans,A,1939-09-21,SO50649,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-05-31 00:00:00.000,2007-06-12 00:00:00.000,2007-06-07 00:00:00.000
BK-M68B-38358,Mariah,Patterson,F,1973-11-22,SO50655,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-05-31 00:00:00.000,2007-06-12 00:00:00.000,2007-06-07 00:00:00.000
BK-R89B-52377,Stanley,Lopez,M,1970-07-03,SO50762,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-06-01 00:00:00.000,2007-06-13 00:00:00.000,2007-06-08 00:00:00.000
BK-R89B-44373,Joe,Lopez,L,1956-06-03,SO50763,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,NULL,NULL,2007-06-01 00:00:00.000,2007-06-13 00:00:00.000,2007-06-08 00:00:00.000
BK-R64Y-48389,Roberto,Rubio,L,1965-04-12,SO50767,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-06-01 00:00:00.000,2007-06-13 00:00:00.000,2007-06-08 00:00:00.000
BK-M68B-42360,Marshall,Raji,L,1972-06-10,SO50768,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-06-01 00:00:00.000,2007-06-13 00:00:00.000,2007-06-08 00:00:00.000
BK-M68S-46356,Bryant,Sai,S,1980-06-02,SO50778,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-06-02 00:00:00.000,2007-06-14 00:00:00.000,2007-06-09 00:00:00.000
BK-M68B-42360,Derek,Shen,T,1961-01-07,SO50782,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-06-02 00:00:00.000,2007-06-14 00:00:00.000,2007-06-09 00:00:00.000
BK-M68B-38358,Gina,Alonso,C,1960-06-25,SO50783,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-06-02 00:00:00.000,2007-06-14 00:00:00.000,2007-06-09 00:00:00.000
BK-M68S-46356,Warren,Raji,J,1941-03-22,SO50786,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-06-02 00:00:00.000,2007-06-14 00:00:00.000,2007-06-09 00:00:00.000
BK-M68B-38358,Ryan,Russell,G,1976-09-19,SO50787,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-06-02 00:00:00.000,2007-06-14 00:00:00.000,2007-06-09 00:00:00.000
BK-M68S-38352,Ross,Carlson,M,1945-09-24,SO50789,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,NULL,NULL,2007-06-03 00:00:00.000,2007-06-15 00:00:00.000,2007-06-10 00:00:00.000
BK-R64Y-40383,Kelvin,Cai,A,1966-01-22,SO50793,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-06-03 00:00:00.000,2007-06-15 00:00:00.000,2007-06-10 00:00:00.000
BK-R64Y-44387,Alejandro,Anand,R,1954-09-19,SO50798,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,NULL,NULL,2007-06-04 00:00:00.000,2007-06-16 00:00:00.000,2007-06-11 00:00:00.000
BK-R50B-60335,Brandy,Srini,W,1973-08-22,SO50801,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,NULL,NULL,2007-06-04 00:00:00.000,2007-06-16 00:00:00.000,2007-06-11 00:00:00.000
BK-M68B-46362,Destiny,Howard,C,1978-05-11,SO50803,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-06-04 00:00:00.000,2007-06-16 00:00:00.000,2007-06-11 00:00:00.000
BK-R89R-44,Matthew,Williams,A,1940-06-24,SO50806,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,NULL,NULL,2007-06-05 00:00:00.000,2007-06-17 00:00:00.000,2007-06-12 00:00:00.000
BK-M68B-42360,Bridget,Xie,R,1970-08-11,SO50807,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,NULL,NULL,2007-06-05 00:00:00.000,2007-06-17 00:00:00.000,2007-06-12 00:00:00.000
